birth,death,href,name,age,countries,country
1895.0,1956.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Childs.html,Childs,61.0,"['GB', 'JM', 'US', 'NL', 'CA']",United Kingdom
1895.0,1969.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cox_Elbert.html,"Cox, Elbert",74.0,"['US', 'GB', 'AU', 'FR', 'DE', 'JP', 'NL']",United States
1895.0,1946.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cunningham_Leslie.html,"Cunningham, Leslie",51.0,"['GB', 'US', 'NL']",United Kingdom
1895.0,1983.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fuller.html,Fuller,88.0,"['US', 'NL', 'CA', 'CZ']",United States
1895.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hotelling.html,Hotelling,78.0,"['US', 'DE', 'GB', 'FR', 'IN', 'NL', 'AR']",United States
1895.0,1939.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kaczmarz.html,Kaczmarz,44.0,"['PL', 'US', 'DE', 'UA', 'GB', 'RU', 'NL', 'RO', 'AT']",Poland
1895.0,1944.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lumsden.html,Lumsden,49.0,"['GB', 'US', 'NL', 'IT', 'UK']",United Kingdom
1895.0,1961.0,http://www-groups.dcs.st-and.ac.uk/Biographies/MacDuffee.html,MacDuffee,66.0,"['US', 'NL', 'AU', 'CA']",United States
1895.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Nevanlinna.html,Nevanlinna,85.0,"['FI', 'DE', 'RU', 'US', 'TM', 'SE', 'FR', 'NL', 'TR', 'RO', 'GB', 'UK', 'SZ', 'HU', 'VN']",Finland
1895.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pearson_Egon.html,"Pearson, Egon",85.0,"['GB', 'US', 'FR', 'PA', 'PL', 'NL']",United Kingdom
1895.0,1965.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rado.html,Rado,70.0,"['US', 'HU', 'RU', 'DE', 'IM', 'CU', 'AT', 'RO', 'TR', 'RS', 'FR', 'IT', 'NL', 'GB', 'CZ']",United States
1895.0,1941.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Reinhardt.html,Reinhardt,46.0,"['DE', 'US', 'JP', 'NL']",Germany
1895.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rothe_Erich.html,"Rothe, Erich",93.0,"['US', 'DE', 'FR', 'RU', 'CH', 'NL', 'GB', 'TR', 'CZ']",United States
1895.0,1958.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Suss.html,Suss,63.0,"['DE', 'US', 'GB', 'JP', 'AT', 'NL', 'CH', 'TR']",Germany
1895.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Szego.html,Szego,90.0,"['HU', 'US', 'DE', 'AT', 'FR', 'ZA', 'GB', 'UK', 'CH', 'NL', 'CI', 'DK']",Hungary
1895.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Walsh_Joseph.html,"Walsh, Joseph",78.0,"['US', 'GB', 'NL', 'FR', 'DE']",United States
1896.0,1962.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ackermann.html,Ackermann,66.0,"['DE', 'GB', 'US', 'SE', 'NL', 'KG', 'UK']",Germany
1896.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Aleksandrov.html,Aleksandrov,86.0,"['RU', 'US', 'FR', 'NL', 'DE', 'TR', 'RO', 'UA', 'BE', 'AT']",Russian Federation
1896.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Calderwood.html,Calderwood,89.0,"['GB', 'US', 'NL', 'FR']",United Kingdom
1896.0,1983.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Geary.html,Geary,87.0,"['IE', 'US', 'GB', 'FR', 'TR', 'NL']",Ireland
1896.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jack.html,Jack,79.0,"['GB', 'US', 'NL']",United Kingdom
1896.0,1966.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Janovskaja.html,Janovskaja,70.0,"['RU', 'US', 'BY', 'UA', 'DE', 'EG', 'PL', 'NL', 'CZ', 'GR']",Russian Federation
1896.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kuratowski.html,Kuratowski,84.0,"['PL', 'US', 'RU', 'GB', 'DE', 'AT', 'CZ', 'NL', 'HU', 'IT', 'CA', 'AR', 'CN', 'IN']",Poland
1896.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lah.html,Lah,83.0,"['SI', 'US', 'HR', 'IT', 'AT', 'FR', 'DE', 'GB', 'RS', 'PT', 'CH', 'BE', 'HU', 'NL', 'RU']",Slovenia
1896.0,1950.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Milne.html,Milne,54.0,"['GB', 'US', 'IE', 'NL']",United Kingdom
1896.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Morton_Vernon.html,"Morton, Vernon",82.0,"['US', 'GB', 'UY', 'CA', 'NL', 'ZA']",United States
1896.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/OConnell.html,O'Connell,86.0,"['US', 'IE', 'GB', 'AU', 'IT', 'NL', 'FR', 'DE', 'UK']",United States
1896.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pairman.html,Pairman,77.0,"['US', 'GB', 'ZA', 'CA', 'UK', 'NL', 'FR']",United States
1896.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pars.html,Pars,89.0,"['GB', 'US', 'NZ', 'UG', 'NL', 'AU', 'BO']",United Kingdom
1896.0,1934.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Prufer.html,Prufer,38.0,"['DE', 'US', 'NL', 'ZA']",Germany
1896.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Remez.html,Remez,79.0,"['UA', 'RU', 'US', 'FR', 'BY', 'DE', 'NL', 'TR', 'UK']",Ukraine
1896.0,1981.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Siegel.html,Siegel,85.0,"['DE', 'US', 'NO', 'DK', 'NL', 'CZ', 'FR']",Germany
1896.0,1971.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Sokolov.html,Sokolov,75.0,"['CZ', 'RU', 'UA', 'NL', 'US']",Czechia
1896.0,1972.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wazewski.html,Wazewski,76.0,"['GH', 'PL', 'RU', 'DE', 'AT', 'FR', 'NL', 'US']",Ghana
1896.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wilder.html,Wilder,86.0,"['US', 'JO', 'CO', 'IN', 'NL', 'PA', 'GB']",United States
1896.0,1935.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wilson_Bertram.html,"Wilson, Bertram",39.0,"['US', 'GB', 'NL']",United States
1897.0,1996.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Blanch.html,Blanch,99.0,"['US', 'GB', 'PL', 'NL', 'CZ', 'JP']",United States
1897.0,1965.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Douglas.html,Douglas,68.0,"['IM', 'US', 'JO', 'NL', 'GB', 'FR', 'NO']",Isle of Man
1897.0,1977.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fox.html,Fox,80.0,"['GB', 'CA', 'US', 'FR', 'NL']",United Kingdom
1897.0,1955.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Greaves.html,Greaves,58.0,"['GB', 'BB', 'NL', 'US']",United Kingdom
1897.0,1958.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hartree.html,Hartree,61.0,"['GB', 'US', 'IM', 'NL', 'CA']",United Kingdom
1897.0,1970.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jarnik.html,Jarnik,73.0,"['CZ', 'DE', 'US', 'IT', 'GB', 'FR', 'NL', 'AT', 'UK']",Czechia
1897.0,1940.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mathisson.html,Mathisson,43.0,"['PL', 'RU', 'GB', 'US', 'NL', 'IL', 'FR', 'DE', 'UK']",Poland
1897.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Newman.html,Newman,87.0,"['GB', 'US', 'NL', 'TR', 'AT', 'IN', 'DE']",United Kingdom
1897.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Numbers.html,Numbers,91.0,"['GB', 'US', 'NL', 'CA']",United Kingdom
1897.0,1993.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pitman.html,Pitman,96.0,"['US', 'AU', 'GB', 'NZ', 'NL', 'CA', 'JM', 'TR', 'TM', 'UK', 'FR', 'DE']",United States
1897.0,1954.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Post.html,Post,57.0,"['US', 'PL', 'NL', 'GB', 'RU']",United States
1897.0,1942.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Saks.html,Saks,45.0,"['PL', 'US', 'RU', 'DE', 'NL', 'FR', 'AT', 'UK']",Poland
1897.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Shtokalo.html,Shtokalo,90.0,"['UA', 'RU', 'US', 'DE', 'GB', 'UK', 'PL', 'NL', 'TR']",Ukraine
1897.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Synge.html,Synge,98.0,"['IE', 'CA', 'US', 'GB', 'NL', 'SK']",Ireland
1897.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tricomi.html,Tricomi,81.0,"['IT', 'US', 'NL', 'TR', 'UK', 'FR', 'DE', 'RU']",Italy
1897.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Weinstein.html,Weinstein,82.0,"['US', 'DE', 'FR', 'RU', 'CA', 'NL', 'GB', 'IT']",United States
1898.0,1962.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Artin.html,Artin,64.0,"['DE', 'US', 'AT', 'CZ', 'FR', 'NL', 'GB', 'ES', 'AM']",Germany
1898.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Behnke.html,Behnke,81.0,"['DE', 'US', 'RU', 'CH', 'NL', 'EC', 'TR', 'IT']",Germany
1898.0,1946.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bessel-Hagen.html,Bessel-Hagen,48.0,"['DE', 'US', 'GR', 'NL', 'GB', 'BE', 'CZ']",Germany
1898.0,1966.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cherry.html,Cherry,68.0,"['AU', 'US', 'GB', 'CH', 'NL', 'NZ', 'CA', 'TR']",Australia
1898.0,1972.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Escher.html,Escher,74.0,"['NL', 'IT', 'US', 'GB', 'ES', 'ZA', 'CH', 'BE', 'RO', 'SZ', 'DE']",Netherlands
1898.0,1974.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fock.html,Fock,76.0,"['RU', 'US', 'NL', 'FR', 'CZ']",Russian Federation
1898.0,1965.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Franklin.html,Franklin,67.0,"['US', 'GB', 'IM', 'JO', 'NL', 'DE', 'PA', 'UK', 'AM']",United States
1898.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hasse.html,Hasse,81.0,"['DE', 'US', 'BE', 'NL', 'CZ', 'FI', 'ES', 'GB', 'UK']",Germany
1898.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Heyting.html,Heyting,82.0,"['NL', 'US', 'CH', 'DE', 'RU', 'UK']",Netherlands
1898.0,1968.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Infeld.html,Infeld,70.0,"['PL', 'CA', 'US', 'NL', 'DE', 'UK', 'TR', 'GB', 'UA', 'RU', 'CZ']",Poland
1898.0,1946.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kerekjarto.html,Kerekjarto,48.0,"['HU', 'US', 'DE', 'FR', 'JO', 'RO', 'NL', 'ES']",Hungary
1898.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kneser_Hellmuth.html,"Kneser, Hellmuth",75.0,"['DE', 'EE', 'US', 'NL', 'LV']",Germany
1898.0,1950.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mosharrafa.html,Mosharrafa,52.0,"['EG', 'US', 'GB', 'IL', 'IN', 'UK', 'NL']",Egypt
1898.0,1961.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Olds.html,Olds,63.0,"['US', 'CZ', 'NL', 'GB', 'AU']",United States
1898.0,1963.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Salem.html,Salem,65.0,"['IN', 'FR', 'US', 'GR', 'GB', 'IT', 'CA', 'ES', 'NL', 'TR', 'DE', 'UK']",India
1898.0,1970.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Suetuna.html,Suetuna,72.0,"['JP', 'DE', 'NL', 'BE', 'US']",Japan
1898.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Taylor_Mary.html,"Taylor, Mary",86.0,"['US', 'GB', 'TM', 'DE', 'NL']",United States
1898.0,1924.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Urysohn.html,Urysohn,26.0,"['RU', 'US', 'NL', 'UA', 'FR', 'DE', 'TR', 'GB']",Russian Federation
1898.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Weatherhead.html,Weatherhead,81.0,"['GB', 'US', 'NL', 'UK', 'FR']",United Kingdom
1898.0,1956.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wishart.html,Wishart,58.0,"['GB', 'US', 'MX', 'FR', 'ES', 'IN', 'NL', 'AU']",United Kingdom
1898.0,1974.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zwicky.html,Zwicky,76.0,"['US', 'BG', 'CH', 'GB', 'DE', 'SZ', 'FR', 'IT', 'JP', 'NL', 'AR', 'RU', 'TR', 'CZ']",United States
1899.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bachiller.html,Bachiller,81.0,"['ES', 'US', 'PR', 'IT', 'HK', 'FR', 'DE', 'NG', 'AR', 'JO', 'GB', 'CN', 'BR', 'UK', 'CH', 'MX', 'NL', 'VE', 'TR']",Spain
1899.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bochner.html,Bochner,83.0,"['US', 'DE', 'GB', 'RU', 'AT', 'PL', 'RS', 'DK', 'HU', 'NL', 'SK']",United States
1899.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Boruvka.html,Boruvka,96.0,"['CZ', 'US', 'DE', 'FR', 'CH', 'UK', 'NL', 'AT', 'SK']",Czechia
1899.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Dorge.html,Dorge,76.0,"['DE', 'US', 'BE', 'GB', 'NL', 'ES']",Germany
1899.0,1981.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Griffiths_Lois.html,"Griffiths, Lois",82.0,"['US', 'GB', 'NL']",United States
1899.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Herzberger.html,Herzberger,83.0,"['US', 'DE', 'GB', 'CA', 'RU', 'UK', 'CH', 'NL', 'CO']",United States
1899.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kochina.html,Kochina,100.0,"['RU', 'US', 'DE', 'NL', 'TR', 'GB']",Russian Federation
1899.0,1971.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Krull.html,Krull,72.0,"['DE', 'US', 'NL']",Germany
1899.0,1983.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mandelbrojt.html,Mandelbrojt,84.0,"['FR', 'US', 'PL', 'LT', 'NL']",France
1899.0,1954.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mineur.html,Mineur,55.0,"['FR', 'DE', 'NL', 'GB', 'IT', 'TR', 'US']",France
1899.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Neugebauer.html,Neugebauer,91.0,"['US', 'AT', 'DE', 'RU', 'EG', 'TR', 'DK', 'GR', 'IT', 'BE', 'NL', 'GB', 'IE']",United States
1899.0,1968.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ore.html,Ore,69.0,"['NO', 'US', 'SE', 'IT', 'NL', 'FR', 'CA', 'UK']",Norway
1899.0,1942.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rothe-Ille.html,Rothe-Ille,43.0,"['US', 'DE', 'TR', 'NL', 'GB', 'UK', 'FR', 'IT', 'RU', 'JP']",United States
1899.0,1943.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schauder.html,Schauder,44.0,"['US', 'PL', 'AU', 'FR', 'RU', 'UA', 'IT', 'AT', 'DE', 'NL']",United States
1899.0,1991.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schlapp.html,Schlapp,92.0,"['GB', 'DE', 'US', 'AU', 'NZ', 'NL', 'TR']",United Kingdom
1899.0,1963.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Titchmarsh.html,Titchmarsh,64.0,"['GB', 'US', 'FR', 'DE', 'BE', 'NL', 'TR', 'GR', 'CA']",United Kingdom
1899.0,1986.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zariski.html,Zariski,87.0,"['IT', 'UA', 'US', 'TR', 'BY', 'GB', 'RU', 'NL', 'JP', 'BR']",Italy
1900.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Aiken.html,Aiken,73.0,"['US', 'GB', 'FR', 'DE', 'BE', 'NL', 'ZA', 'TM', 'RU']",United States
1900.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bath.html,Bath,82.0,"['GB', 'US', 'TM', 'DE', 'NL', 'CA', 'ZA']",United Kingdom
1900.0,1993.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Burkill.html,Burkill,93.0,"['GB', 'US', 'DE', 'UY', 'NL', 'GR', 'RU', 'AT']",United Kingdom
1900.0,1998.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cartwright.html,Cartwright,98.0,"['GB', 'US', 'TM', 'CA', 'PL', 'NL', 'ZA']",United Kingdom
1900.0,1945.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cauer.html,Cauer,45.0,"['DE', 'US', 'FR', 'GB', 'RU', 'AT', 'NL']",Germany
1900.0,1970.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Collingwood.html,Collingwood,70.0,"['CA', 'GB', 'UY', 'SD', 'NL', 'US', 'CN', 'NZ', 'ZA']",Canada
1900.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cox.html,Cox,78.0,"['US', 'EG', 'NZ', 'ZA', 'TH', 'NL', 'BG', 'AU', 'TR', 'BE', 'CA']",United States
1900.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Curry.html,Curry,82.0,"['US', 'DE', 'NL', 'ZA', 'GB', 'RU', 'TR', 'PH']",United States
1900.0,1959.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Dantzig.html,Dantzig,59.0,"['NL', 'PA', 'US', 'RU', 'FR', 'BE', 'TR', 'DE']",Netherlands
1900.0,1967.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ingham.html,Ingham,67.0,"['GB', 'US', 'FR', 'NL']",United Kingdom
1900.0,1968.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kloosterman.html,Kloosterman,68.0,"['NL', 'US', 'DE', 'DK', 'GB']",Netherlands
1900.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lavrentev.html,Lavrentev,80.0,"['RU', 'UA', 'US', 'DE', 'FR', 'NL', 'CZ', 'BG', 'FI']",Russian Federation
1900.0,1958.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pauli.html,Pauli,58.0,"['US', 'DE', 'AT', 'NL', 'SG', 'JO', 'PK', 'BE', 'CH', 'DK', 'SE', 'GB', 'IT', 'CZ', 'UA', 'RU']",United States
1900.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Payne-Gaposchkin.html,Payne-Gaposchkin,79.0,"['GB', 'US', 'DE', 'RU', 'FI', 'IN', 'AU', 'ZA', 'JP', 'EG', 'ES', 'TR', 'NL', 'IT', 'DK', 'SE', 'EE', 'BO', 'FR']",United Kingdom
1900.0,1961.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Plessner.html,Plessner,61.0,"['DE', 'RU', 'US', 'PL', 'NL', 'TR']",Germany
1900.0,1960.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Puig_Adam.html,"Puig, Adam",60.0,"['ES', 'FR', 'NG', 'DE', 'US', 'JO', 'IT', 'NL', 'PR', 'PE']",Spain
1900.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Redei.html,Redei,80.0,"['HU', 'US', 'RO', 'UK', 'DE', 'NL', 'RU']",Hungary
1900.0,1986.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rhodes.html,Rhodes,86.0,"['US', 'GB', 'UA', 'FR', 'CI', 'RU', 'DE', 'TR', 'IT', 'JP', 'NL', 'CU', 'AU', 'ES', 'UK']",United States
1900.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Uhlenbeck.html,Uhlenbeck,88.0,"['NL', 'US', 'ZA', 'ID', 'IT', 'TR', 'DK', 'GR', 'DE', 'BR', 'GB']",Netherlands
1900.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Vranceanu.html,Vranceanu,79.0,"['RO', 'US', 'IT', 'FR', 'RU', 'DE', 'NL', 'GB', 'ES', 'BE']",Romania
1900.0,1971.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Youden.html,Youden,71.0,"['US', 'AU', 'GB', 'IN', 'CN', 'NL', 'CA']",United States
1900.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zygmund.html,Zygmund,92.0,"['US', 'PL', 'LT', 'GB', 'UA', 'RU', 'FR', 'ES', 'IT', 'AT', 'NL', 'SE', 'DE']",United States
1901.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Akhiezer.html,Akhiezer,79.0,"['RU', 'UA', 'UK', 'BY', 'US', 'IL', 'NL', 'GB', 'FR', 'DE']",Russian Federation
1901.0,1961.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bari.html,Bari,60.0,"['IT', 'RU', 'US', 'FR', 'NL', 'UK']",Italy
1901.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bose_Raj.html,"Bose, Raj",86.0,"['US', 'IN', 'GB', 'NL', 'BR', 'ES']",United States
1901.0,1977.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Brauer.html,Brauer,76.0,"['US', 'DE', 'CA', 'GB', 'NL', 'JP', 'TR', 'CZ', 'ZA']",United States
1901.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Copson.html,Copson,79.0,"['GB', 'US', 'NL']",United Kingdom
1901.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Deans.html,Deans,89.0,"['GB', 'US', 'DE', 'NL', 'GL', 'CA', 'UK', 'SE']",United Kingdom
1901.0,1981.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Euwe.html,Euwe,80.0,"['NL', 'US', 'GB', 'TR', 'IS', 'ZA']",Netherlands
1901.0,1956.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fantappie.html,Fantappie,55.0,"['IT', 'US', 'BR', 'NL', 'ES']",Italy
1901.0,1954.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fermi.html,Fermi,53.0,"['US', 'IT', 'NL', 'GB', 'DE', 'FR', 'IN', 'SE']",United States
1901.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Friedrichs.html,Friedrichs,81.0,"['US', 'DE', 'FR', 'AT', 'CA', 'IL', 'JP', 'IN', 'NL', 'TR', 'GB', 'PA', 'SK', 'SE']",United States
1901.0,1933.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gershgorin.html,Gershgorin,32.0,"['US', 'RU', 'BY', 'DE', 'NL']",United States
1901.0,1972.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gwilt.html,Gwilt,71.0,"['GB', 'US', 'NL']",United Kingdom
1901.0,1976.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Heisenberg.html,Heisenberg,75.0,"['DE', 'NL', 'US', 'JO', 'RU', 'GB', 'DK', 'SE', 'RO', 'NO', 'ES', 'BE', 'FI', 'JP', 'IN', 'AT', 'IE']",Germany
1901.0,1944.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kochin.html,Kochin,43.0,"['RU', 'US', 'DE', 'EE', 'NL', 'GB', 'AT']",Russian Federation
1901.0,1968.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Morin_Ugo.html,"Morin, Ugo",67.0,"['IT', 'US', 'DE', 'HR', 'AT', 'GB', 'NL', 'TR']",Italy
1901.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Novikov.html,Novikov,74.0,"['RU', 'US', 'NL']",Russian Federation
1901.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Oka.html,Oka,77.0,"['JP', 'US', 'FR', 'NL', 'GB']",Japan
1901.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Petrovsky.html,Petrovsky,72.0,"['RU', 'US', 'RO', 'DE', 'UA', 'SE', 'NL', 'CZ', 'UK']",Russian Federation
1901.0,1977.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Robb.html,Robb,76.0,"['GB', 'US', 'SE', 'NL']",United Kingdom
1901.0,1977.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schmidt_F-K.html,"Schmidt, F-K",76.0,"['DE', 'US', 'BE', 'NL', 'FI']",Germany
1901.0,1929.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schreier.html,Schreier,28.0,"['DE', 'AT', 'US', 'JO', 'GB', 'UK', 'RU', 'NL', 'CA', 'TR', 'GR', 'FR']",Germany
1901.0,,http://www-groups.dcs.st-and.ac.uk/Biographies/Simpson_Mary.html,"Simpson, Mary",,"['TM', 'GB', 'US', 'NL', 'ZA', 'UK']",Turkmenistan
1901.0,1983.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tarski.html,Tarski,82.0,"['US', 'PL', 'NL', 'FR', 'AT', 'RU', 'DE', 'CL', 'TR', 'IT', 'GB', 'HU', 'CZ', 'JP', 'GR']",United States
1901.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Temple.html,Temple,91.0,"['US', 'GB', 'PE', 'ZA', 'NL']",United States
1901.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Vajda.html,Vajda,94.0,"['AT', 'US', 'GB', 'HU', 'NZ', 'TR', 'DE', 'SE', 'RO', 'PL', 'IL', 'NL', 'CI', 'CZ']",Austria
1901.0,1972.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Whyburn_William.html,"Whyburn, William",71.0,"['US', 'PE', 'NL', 'TR']",United States
1901.0,1949.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Williamson.html,Williamson,48.0,"['US', 'GB', 'GR', 'NL', 'FR', 'UK']",United States
1901.0,1983.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zeckendorf.html,Zeckendorf,82.0,"['BE', 'DE', 'FR', 'US', 'PK', 'IN', 'NL', 'GB', 'PL', 'DK', 'NO', 'LU', 'CA', 'TR', 'GR', 'UK']",Belgium
1902.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Baer.html,Baer,77.0,"['DE', 'US', 'GB', 'BE', 'AT', 'CH', 'PL', 'NZ', 'ZA', 'JP', 'NL', 'BR', 'UK']",Germany
